,text,label
296832," Very disappointing: I have bought this recording because of Ambrogio Maestri, whom I know from the TDK's Falstaff. But except for him, as well as the stage and the costumes, this Nabucco is unlistenable. Abigail is just terrible, Zaccaria is very tremulous. When you listen to it, you feel as if he had a lump in his throat. Ismaele's high notes are forced, sung with difficulties and Maestri himself is a bit heavy-footed on the stage. Fenena cannot act. Buy a different Nabucco if you can.",__label__1 
296833," This Thing Kinda freaks me out..........: Boy, it sure looks creepy and not a whole lot like the one in the movie. I think it is too red around the eyes. I deffinately would not like to have that spooky thing in my room, watching me as I sleep!",__label__1 
296834, Wonderful Book and Great Info: This is a great book with lots of wonderful information and pictures. Will be extremely beneficial in our plans to change our landscaping.,__label__2 
296835," just fluff, nothing new, some errors: Sorry, its a pretty book, but it seems to me a compilation of the popular stuff written on D-day. Nothing new, and some factual errors. To pick two: use of the 2nd Ranger Bn scroll, and the author's description of Operation Fortitude is incorrect.There are better books out there on the subject. Why do publishers keep pumping this stuff out? Everyone HAS to get on the 60th annv of D-day bandwagon, and I guess they just hire the first person that has heard of WW2 to write them. But why not have it vetted by someone that actually knows the subject?What's really sad is that Ike's son wrote the introduction, which will make most people think this is well researched important book. Its not.It is a coffee table book where more work has gone into making it LOOK nice, than be a good history book. And even for that type fo book there are better ones available.",__label__1 
296836," piece of junk: Purchased this sight even after reading a lot of negative reviews. I figured because there were also a lot of good reviews that for the price it would be worth the risk. I was wrong. The sight just plain doesn't work. I bought a new $7 battery, took it apart and checked all wiring connections. I don't know what is wrong with it but it just doesn't work. No red dot, no nothing. Not worth the trouble sending it back. Don't wast you money like I did.",__label__1 
296837," waste of money: this was a waste a money it was good and heavy but it was cracked and the on and off button was brokeni would say you could buy it, if you want to waste your money",__label__1 
296838, Upset: This item came today. The glass has a big crack in it. If it was not for that then it is pretty cool for the price. It kept a good zero and I can hit a one inch group at 10 yards. Now I need to decide if it is worth it to pay the shipping to send it back! YOU GET WHAT YOU PAY FOR,__label__1 
296839, Junk: Poorly constructed and mine came only able to mount on a 3/8 in dovetail. No Weaver mount.You get what you pay for.,__label__1 
296840, The most biased and exaggrated book I have ever read!: I have recently read this book for my English class and I would have dropped it into the waste bin if it hadn't been my homework. Keenan's style is so egotistic and exaggrated you can't stand the book. His inner conflicts and complexes are all around the book. He keeps swapping between slang and his so-called academic language.,__label__1 
296841," great fit and very warm: For the price, this is a great jacket. It keeps you very warm, and fits great (not too big or small). Because it is down, I am able to wear it under another jacket for extra body warmth. Good buy (bought it for special Friday Sale price)",__label__2 
296842, FAILURE OF PRODUCT: My EDGE external hard drive failed. The cause was never quite delineated by the EDGE people other than to say that the hard drive had failed. They offered only to replace the hard drive at my cost; no reimbursement for data recovery. Plus I paid for shipping and handling for the return. Evidently they feel that failure rates for products more than 2-3 years old are acceptable. Mine was maybe 3 years old at the most;very light use.BE WARNED OF A FAILURE POSSIBILITY AND SHORT LIFE SPAN FOR PRODUCT.,__label__1 
296843," Wow this is a stinker: Other than the fact that this soundtrack has ""Overdue"" by The Get Up Kids from their album On A Wire and ""Kill"" by Jimmy Eat World this thing sucks. I mean honestly it has a cover version of ""When the Stars Go Blue"" this song is maybe 4 years old and was original written and released on ""Gold"" by Ryan Adams. This version is a bastardized version and sounds like any other acousticish nu metal song. Gavin Degraw were do I start? This guys voice is as annoying as they come I rank him up there with other phrat boy singer songwriters like Jack Johnson, Dave Matthews, and Ben Harper. Then we get to Story of the Year, one of the worst bands in the pop punk/screamo category to date. These guys have ripped off ever good band I know in the catergory and made their songs into nu metal songs with goofy lyrics. This cd is a turd go buy Jimmy Eat World ""Futures,"" The Get Up Kids ""On A Wire,"" and Ryan Adams ""Gold"" and leave this waste of money alone.",__label__1 
