,text,label
234160," Working Hard: It's very simple- Jillian Michaels is a beast. If you are not ready for this workout it will kick your butt and your legs will be wobbling and sore for a couple of days. My suggestion is to ease into it. Do a couple of sets a day for maybe a week before jumping into the whole workout. None of the moves are difficult on their own but put the whole workout together and it's pretty tough for the average person.If you want to buy it, I'd say go for it, it will get you the results you want as long as you use it regularly. Good luck!",__label__2 
234161," One Seriously Tought Workout: This workout is tough and I like it! This video hits all of the major muscle groups and uses the same circuit training techniques that Jillian employes in the 30 day Shred. This is a great add-on to the 30-day shred, but don't make the mistake of trying this one first if you are new to fitness. If you are ready to increase your stength and stamina, this is a great video to add to your collection.",__label__2 
234162," It works if you do!!: I have been using this video for about 2 weeks now. I do it in alteration with 2 other videos by Jillian. I have dropped about 6 inches so far. Of course you get out of it what you put in, so I am getting expected results. She really delivers what she promises. I am an athletic person and she works muscles I didn't know I had. If you think you would like her as a trianer on Biggest Loser, you will like her on these workouts!",__label__2 
234163," Beware: DVD will not work on your PC: I would really like to try this video. So far I have not been able to get it to play. It seems to send out some kind of an alert when played on a computer. I was able to watch the bonus features which was just an ill conceived infomercial for an electric toothbrush. I have heard good things about her line of videos, but the expectation that you are buying a professionally made DVD that will play in all devices seems like a pretty basic one.",__label__1 
234164," good video: I like this video enough, though it is on the dull side.This isn't any cardio so if someone is looking for that, then this is the wrong video!The ab section while good, made me feel really sick. I've had that happen before when I focus on abs so I won't blame this video for that.This is a great video for the arms and thighs in particular",__label__2 
234165," Good DVD: Jillian Michaels does a very good job of targeting ""trouble zones"" in this workout. When I finished I was out of breath and sore all over!! You really do get a lot of different exercises that target different areas. Would recommend this to others.",__label__2 
234166," No More Trouble Zones- My Opinion: Im 21.. I bought this DVD because I'm a little bored of the gym at the moment and the other dvd I have is a dance/aerobic one and I wanted a weights one for toning. It came in the mail on Tuesday so i decided to give it a go (starting with 2kg Weights)--> It was a hard workout! and i exercise 4-5 times a week.It is now Thursday (2 days later) and I am still sore from it! (my legs and butt have never been so sore) So i know it works!!I would recomend for beginners to do this dvd the first time without hand weights. Your legs and butt will still get a great workout.I really liked it because I am so sore, so I know it works! Just a little scared for when I do it again :) enjoy!",__label__2 
234167, Best Toning DVD: I use the DVD multiple times a week and boy she still can kick my rear to Timbuktu and back. Love it. Best DVD out there for toning your body. Want to look lean and feel strong? Get this DVD ASAP!,__label__2 
234168," Fantastic Workout!: Jillian is awesome! This workout is incredible. I bought it based on all of the great reviews here on Amazon, and the video did not disappoint. Jillian keeps things interesting and fun while keeping me motivated. I highly recommend this workout!",__label__2 
234169," JM, I hate to love you: I am generally a ""Firm Believer"" and have done 25+ different workouts from the Firm over the years. I was looking for something a little different so I decided to give Jillian a try after trying one of her free workouts from my On Demand Cable workout channel. That workout got me interested in trying more of JM's stuff.I got this workout based on the reviews, and I have not been disappointed. This workout is tough and it hurts! Jillian's ""surrender"" move makes me want to give up, and her ab work is killer. I also like the length of this workout and really feel like I did something when it is done. It really does work the ""trouble zone"" and when it was over I was sore in all the right places (abs, glutes, shoulders, triceps, and legs).Overall, I am a Jillian convert. I hate her during the workout, but I love her when it is done :)",__label__2 
